number_chromosome,genomic_position_start,genomic_position_end,cyto_location,computed_cyto_location,mim_number,gene_symbols,gene_name,approved_symbol,entrez_gene_id,ensembl_gene_id,comments,phenotypes,mouse_gene_symbol_id
10,0,39800000,10p,NA,607499,BULN,"Bulimia nervosa, susceptibility to",NA,337893,NA,between D10S1430 and D10S1423,"{Bulimia nervosa, susceptibility to}, 607499 (2), Multifactorial",NA
10,0,6600000,10p15,NA,611384,PFFE1,Plasmodium falciparum fever episodes QTL1,NA,101910199,NA,NA,"{Plasmodium falciparum fever episodes QTL1}, 611384 (2)",NA
10,0,51100000,10pter-q11,NA,601188,"ST12, PAC1","Suppression of tumorigenicity 12, prostate",NA,NA,NA,NA,"Prostate adenocarcinoma, 601188 (2)",NA
10,46436,49503,10p15.3,10p15.3,616768,"TUBB8, OOMD2","Tubulin, beta 8",TUBB8,347688,ENSG00000261456,NA,"Oocyte maturation defect 2, 616780 (3), Autosomal recessive, Autosomal dominant",NA
10,130087,254636,10p14,10p15.3,608668,"ZMYND11, BS69, BRAM1, MRD30",Zinc finger MYND domain-containing protein 11,ZMYND11,10771,ENSG00000015171,NA,"Mental retardation, autosomal dominant 30, 616083 (3), Autosomal dominant",Zmynd11 (MGI:1913755)
10,274200,689709,10p15.3,10p15.3,611380,"DIP2C, KIAA0934","Disco-interacting protein 2, Drosophila, homolog of, C",DIP2C,22982,ENSG00000151240,NA,NA,Dip2c (MGI:1920179)
10,806913,931899,10p15.3,10p15.3,616513,"LARP4B, LARP5, KIAA0217","La ribonucleoprotein domain family, member 4B",LARP4B,23185,ENSG00000107929,NA,NA,Larp4b (MGI:106330)
10,1018909,1025858,10p15,10p15.3,615389,"IDI2, IPPI2",Isopentenyl-diphosphate delta isomerase 2,IDI2,91734,ENSG00000148377,NA,NA,NA
10,1022636,1044200,10p15,10p15.3,615391,IDI2AS1,"IDI2 antisense RNA 1, noncoding",IDI2-AS1,55853,ENSG00000232656,NA,NA,NA
10,1039151,1056703,10p15,10p15.3,604055,IDI1,Isopentenyl-diphosphate delta isomerase 1,IDI1,3422,ENSG00000067064,NA,NA,Idi1 (MGI:2442264)
10,1177312,1737524,10p15,10p15.3,602065,"ADARB2, RED2","Adenosine deaminase, RNA-specific, B2 (homolog of rat BLUE)",ADARB2,105,ENSG00000185736,NA,NA,Adarb2 (MGI:2151118)
10,3067474,3136804,10p15.3-p15.2,10p15.2,171840,PFKP,"Phosphofructokinase, platelet type",PFKP,5214,ENSG00000067057,NA,NA,Pfkp (MGI:1891833)
10,3137726,3172840,10p15.2,10p15.2,618211,"PITRM1, MP1, PREP",Pitrilysin metallopeptidase 1,PITRM1,10531,ENSG00000107959,NA,NA,Pitrm1 (MGI:1916867)
10,3775995,3785280,10p15,10p15.2,602053,"KLF6, COPEB, BCD1, ZF9",Kruppel-like factor-6,KLF6,1316,ENSG00000067082,NA,"Gastric cancer, somatic, 613659 (3); Prostate cancer, somatic, 176807 (3)",Klf6 (MGI:1346318)
10,3800000,6600000,10p15.1,NA,612594,MS2,"Multiple sclerosis, susceptibility to, 2",NA,100271694,NA,associated with rs12722489 and rs2104286,"{Multiple sclerosis, susceptibility to, 2}, 612594 (2)",NA
10,4824553,4908420,10p15.1,10p15.1,617451,"AKR1E2, HTSP, TAKR","Aldo-keto reductase family 1, member E2",AKR1E2,83592,ENSG00000165568,NA,NA,Akr1e1 (MGI:1914758)
10,4963414,4983282,10p15-p14,10p15.1,600449,"AKR1C1, DDH1, DD1, HAKRC","Aldo-keto reductase family 1, member 1 (dihydrodiol dehydrogenase, type 1)",AKR1C1,1645,ENSG00000187134,NA,NA,Akr1c21 (MGI:1924587)
10,4987774,5018032,10p15-p14,10p15.1,600450,"AKR1C2, DDH2, DD2, HAKRD, SRXY8","Aldo-keto reductase family 1, member C2 (dihydrodiol dehydrogenase, type II)",AKR1C2,1646,ENSG00000151632,NA,"46XY sex reversal 8, 614279 (3), Autosomal recessive",Akr1c21 (MGI:1924587)
10,5048765,5107685,10p15-p14,10p15.1,603966,"AKR1C3, HAKRB, DD3","Aldo-keto reductase family 1, member C3",AKR1C3,8644,ENSG00000196139,NA,NA,Akr1c18 (MGI:2145420)
10,5196836,5218948,10p15-p14,10p15.1,600451,"AKR1C4, CHDR, CDR, HAKRA, DD4","Aldo-keto reductase family 1, member C4 (chlordecone reductase)",AKR1C4,1109,ENSG00000198610,NA,"{46XY sex reversal 8, modifier of}, 614279 (3), Autosomal recessive",Akr1c6 (MGI:1933427)
10,5412556,5459055,10p15.1,10p15.1,606450,NET1,Neuroepithelial cell transforming gene 1,NET1,10276,ENSG00000173848,NA,NA,Net1 (MGI:1927138)
10,5524960,5526770,10pter-p13,10p15.1,114184,CALML3,Calmodulin-like 3,CALML3,810,ENSG00000178363,NA,NA,Calml3 (MGI:1917655)
10,5638856,5666594,10p15.1,10p15.1,615055,ASB13,Ankyrin repeat- and SOCS box-containing protein 13,ASB13,79754,ENSG00000196372,NA,NA,Asb13 (MGI:2145525)
10,5765221,5813548,10p15,10p15.1,600767,"GDI2, RABGDIB",GDP dissociation inhibitor 2,GDI2,2665,ENSG00000057608,pseudogene on chr.7,NA,Gdi2 (MGI:99845)
10,5861615,5889896,10p15.1,10p15.1,618017,ANKRD16,Ankyrin repeat domain-containing protein 16,ANKRD16,54522,ENSG00000134461,NA,NA,Ankrd16 (MGI:2444796)
10,5889571,5937594,10p15.1,10p15.1,607222,"FBXO18, FBH1, FBX18",F-box only protein 18,FBH1,84893,ENSG00000134452,NA,NA,Fbh1 (MGI:1354699)
10,5948896,5978740,10p15-p14,10p15.1,601070,IL15RA,"Interleukin-15 receptor, alpha",IL15RA,3601,ENSG00000134470,NA,NA,Il15ra (MGI:104644)
10,6010688,6062369,10p15.1,10p15.1,147730,"IL2RA, CD25, IL2R, IDDM10, IMD41","Interleukin-2 receptor, alpha",IL2RA,3559,ENSG00000134460,NA,"{Diabetes, mellitus, insulin-dependent, susceptibility to, 10}, 601942 (3); Immunodeficiency 41 with lymphoproliferation and autoimmunity, 606367 (3), Autosomal recessive",Il2ra (MGI:96549)
10,6089033,6117458,10p15.1,10p15.1,606935,"RBM17, SPF45",RNA binding motif protein 17,RBM17,84991,ENSG00000134453,NA,NA,Rbm17 (MGI:1924188)
10,6144917,6254647,10p15-p14,10p15.1,605319,"PFKFB3, IPFK2","6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 3",PFKFB3,5209,ENSG00000170525,NA,NA,Pfkfb3 (MGI:2181202)
10,6393037,6580645,10p15,10p15.1,600448,PRKCQ,"Protein kinase C, theta",PRKCQ,5588,ENSG00000065675,NA,NA,Prkcq (MGI:97601)
10,6600000,29300000,10p14-p12,NA,604401,ARVD6,Arrhythmogenic right ventricular dysplasia 6,NA,27038,NA,NA,"Arrhythmogenic right ventricular dysplasia 6, 604401 (2)",NA
10,6600000,12200000,10p14,NA,612230,CRCS5,"Colorectal cancer, susceptibility to, 5",NA,100188887,NA,associated with rs10795668,"{Colorectal cancer, susceptibility to, 5}, 612230 (2)",NA
10,6600000,17300000,10p14-p13,NA,601362,"DGCR2, DGS2",DiGeorge syndrome chromosome region-2,NA,8026,NA,NA,"DiGeorge syndrome/velocardiofacial syndrome complex-2, 601362 (2)",NA
10,7158623,7411485,10p14,10p14,615392,"SFMBT2, KIAA1617",SCM-like protein with 4 MBT domains 2,SFMBT2,57713,ENSG00000198879,NA,NA,Sfmbt2 (MGI:2447794)
10,7559269,7666997,10p15,10p14,609783,ITIH5,"Inter-alpha-trypsin inhibitor, heavy chain 5",ITIH5,80760,ENSG00000123243,NA,NA,Itih5 (MGI:1925751)
10,7703315,7749519,10p15,10p14,146640,ITIH2,"Inter-alpha (globulin) inhibitor, H2 polypeptide",ITIH2,3698,ENSG00000151655,NA,NA,Itih2 (MGI:96619)
10,7750961,7788026,10p15-p14,10p14,601720,"KIN, KIN17, BTCD","Antigenic determinant of recombination protein A, mouse, homolog of",KIN,22944,ENSG00000151657,NA,NA,Kin (MGI:96676)
10,7788103,7807800,10p15.1,10p14,108729,"ATP5C1, ATP5CL1, ATP5C","ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide-1",ATP5F1C,509,ENSG00000165629,NA,NA,Atp5c1 (MGI:1261437)
10,7818504,8016630,10p14,10p14,606576,"TAF3, TAFII140","TAF3 RNA polymerase II, TATA box-binding protein-associated factor, 140kD",TAF3,83860,ENSG00000165632,NA,NA,Taf3 (MGI:2388097)
10,8045419,8075197,10p15,10p14,131320,"GATA3, HDR, HDRS",GATA-binding protein-3,GATA3,2625,ENSG00000107485,NA,"Hypoparathyroidism, sensorineural deafness, and renal dysplasia, 146255 (3), Autosomal dominant",Gata3 (MGI:95663)
10,10462514,11336674,10p13,10p14,602538,"CELF2, CUGBP2, ETR3, BRUNOL3","CUGbp- and ELAV-like family, member 2",CELF2,10659,ENSG00000048740,NA,NA,Celf2 (MGI:1338822)
10,11453945,11611788,10p13,10p14,605405,"USP6NL, RNTRE",USP6 N-terminal-like,USP6NL,9712,ENSG00000148429,NA,NA,Usp6nl (MGI:2138893)
10,11920021,12043169,10p15-p13,10p14,605529,"UPF2, RENT2","UPF2 regulator of nonsense transcripts, yeast, homolog of",UPF2,26019,ENSG00000151461,NA,NA,Upf2 (MGI:2449307)
10,12068953,12123220,10p14,10p14,614984,"DHTKD1, KIAA1630, AMOXAD, CMT2Q",Dehydrogenase E1 and transketolase domains-containing protein 1,DHTKD1,55526,ENSG00000181192,mutation identified in 1 CMT2Q family,"2-aminoadipic 2-oxoadipic aciduria, 204750 (3), Autosomal recessive; ?Charcot-Marie-Tooth disease, axonal, type 2Q, 615025 (3), Autosomal dominant",Dhtkd1 (MGI:2445096)
10,12129640,12169957,10p14,10p14,618271,SEC61A2,"Sec61 translocon, alpha-2 subunit",SEC61A2,55176,ENSG00000065665,NA,NA,Sec61a2 (MGI:1931071)
10,12196187,12250588,10p14-p13,10p14-p13,617708,CDC123,Cell division cycle 123,CDC123,8872,ENSG00000151465,NA,NA,Cdc123 (MGI:2138811)
10,12200000,17300000,10p13,NA,606187,AD7,Alzheimer disease 7,NA,114475,NA,max LOD at D10S1423,"Alzheimer disease-7, 606187 (2)",NA
10,12200000,17300000,10p13,NA,609888,LPRS,"Leprosy, paucibacillary type, susceptibility to",NA,81861,NA,NA,"{Leprosy, paucibacillary type, susceptibility to}, 609888 (2)",NA
10,12349513,12835544,10p13,10p13,607957,"CAMK1D, CKLIK",Calcium/calmodulin-dependent protein kinase I-delta,CAMK1D,57118,ENSG00000183049,NA,NA,Camk1d (MGI:2442190)
10,13100081,13138307,10p15-p14,10p13,602432,"OPTN, GLC1E, FIP2, HYPL, NRP, ALS12",Optineurin,OPTN,10133,ENSG00000123240,NA,"Amyotrophic lateral sclerosis 12, 613435 (3); Glaucoma 1, open angle, E, 137760 (3), Autosomal dominant; {Glaucoma, normal tension, susceptibility to}, 606657 (3)",Optn (MGI:1918898)
10,13161557,13211109,10p13,10p13,609357,"MCM10, CNA43","Minichromosome maintenance 10, S. cerevisiae, homolog of",MCM10,55388,ENSG00000065328,NA,NA,Mcm10 (MGI:1917274)
10,13277795,13300129,10pter-p11.2,10p13,602026,"PHYH, PAHX",Phytanoyl-CoA hydroxylase,PHYH,5264,ENSG00000107537,NA,"Refsum disease, 266500 (3), Autosomal recessive",Phyh (MGI:891978)
10,13317427,13348297,10p13,10p13,600902,"SEPHS1, SPS1",Selenophosphate synthetase 1,SEPHS1,22929,ENSG00000086475,NA,NA,Sephs1 (MGI:1923580)
10,13586810,13645343,10p13,10p13,604993,"PRPF18, PRP18","Prp18, S. cerevisiae, homolog of",PRPF18,8559,ENSG00000165630,NA,NA,Prpf18 (MGI:1914479)
10,13638299,14330923,10p13,10p13,616305,"FRMD4A, KIAA1294, CCAFCA",FERM domain-containing protein 4A,FRMD4A,55691,ENSG00000151474,mutation identified in 1 CCAFCA family,"?Corpus callosum, agenesis of, with facial anomalies and cerebellar ataxia, 616819 (3), Autosomal recessive",Frmd4a (MGI:1919850)
10,14819244,14838072,10p13,10p13,611233,"ARMETL1, CDNF",Arginine-rich protein mutated in early stage tumors-like 1,CDNF,441549,ENSG00000185267,NA,NA,Cdnf (MGI:3606576)
10,14838159,14871740,10p12.3,10p13,610369,"HSPA14, HSP70L1",Heat-shock 70kD protein 14,HSPA14,51182,ENSG00000187522,NA,NA,Hspa14 (MGI:1354164)
10,14878782,14904314,10p13,10p13,606503,"SUV39H2, FLJ23414","Suppressor of variegation 3-9, Drosophila, homolog of, 2",SUV39H2,79723,ENSG00000152455,NA,NA,Suv39h2 (MGI:1890396)
10,14897358,14954431,10p,10p13,605988,"DCLRE1C, ARTEMIS, SCIDA",DNA cross-link repair protein 1C,DCLRE1C,64421,ENSG00000152457,NA,"Omenn syndrome, 603554 (3), Autosomal recessive; Severe combined immunodeficiency, Athabascan type, 602450 (3), Autosomal recessive",Dclre1c (MGI:2441769)
10,14954227,14988049,10p13,10p13,614174,MEIG1,"Meiosis-expressed gene 1, mouse, homolog of",MEIG1,644890,ENSG00000197889,NA,NA,Meig1 (MGI:1202878)
10,15097179,15104256,10p13,10p13,606116,RPP38,"Ribonuclease P, 38-kD subunit",RPP38,10557,ENSG00000152464,NA,NA,Rpp38 (MGI:2443607)
10,15104587,15168692,10p13,10p13,603801,NMT2,N-myristoyltransferase 2,NMT2,9397,ENSG00000152465,NA,NA,Nmt2 (MGI:1202298)
10,15513948,15720334,10p13,10p13,604063,"ITGA8, RHDA1","Integrin, alpha-8",ITGA8,8516,ENSG00000077943,NA,"Renal hypodysplasia/aplasia 1, 191830 (3), Autosomal recessive",Itga8 (MGI:109442)
10,15778168,15860532,10p13,10p13,611649,"MINDY3, C10orf97, CARP",MINDY lysine-48 deubiquitinase 3,MINDY3,80013,ENSG00000148481,NA,NA,Mindy3 (MGI:1914210)
10,16436942,16517961,10p12,10p13,604446,PTER,Phosphotriesterase-related protein,PTER,9317,ENSG00000165983,NA,NA,Pter (MGI:107372)
10,16513733,16521878,10p13,10p13,615227,"C1QL3, CTRP13, K100","Complement component 1, q subcomponent-like 3",C1QL3,389941,ENSG00000165985,NA,NA,C1ql3 (MGI:2387350)
10,16590610,16817453,10p13,10p13,179555,RSU1,Ras suppressor protein 1,RSU1,6251,ENSG00000148484,NA,NA,Rsu1 (MGI:103040)
10,16823965,17130491,10p12.1,10p13,602997,"CUBN, IFCR, MGA1",Cubilin (intrinsic factor-cobalamin receptor),CUBN,8029,ENSG00000107611,NA,"Megaloblastic anemia-1, Finnish type, 261100 (3), Autosomal recessive",Cubn (MGI:1931256)
10,17137335,17202070,10p15.1,10p13,602478,"TRDMT1, DMNT2",tRNA aspartic acid methyltransferase 1 (DNA methyltransferase 2),TRDMT1,1787,ENSG00000107614,NA,NA,Trdmt1 (MGI:1274787)
10,17228240,17237592,10p13,10p13,193060,"VIM, CTRCT30",Vimentin,VIM,7431,ENSG00000026025,NA,"Cataract 30, pulverulent, 116300 (3), Autosomal dominant",Vim (MGI:98932)
10,17315413,17455965,10p12.31,10p12.33,610139,"ST8SIA6, SIAT8F","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6",ST8SIA6,338596,ENSG00000148488,NA,NA,St8sia6 (MGI:2386797)
10,17589031,17617373,10p12.33,10p12.33,610467,"HACD1, PTPLA",3-hydroxyacyl-CoA dehydratase 1,HACD1,9200,ENSG00000165996,NA,NA,Hacd1 (MGI:1353592)
10,17644149,17716823,10p14-p13,10p12.33,601899,STAM,Signal transducing adaptor molecule,STAM,8027,ENSG00000136738,NA,NA,Stam (MGI:1329014)
10,17809347,17911163,10p13,10p12.33,153618,"MRC1, MMR","Mannose receptor, C type 1",MRC1,4360,ENSG00000260314,NA,NA,Mrc1 (MGI:97142)
10,18140423,18545880,10p12,10p12.33-p12.31,600003,CACNB2,"Calcium channel, voltage-dependent, beta 2 subunit",CACNB2,783,ENSG00000165995,NA,"Brugada syndrome 4, 611876 (3)",Cacnb2 (MGI:894644)
10,18512581,18659263,10p12.31,10p12.31,617199,NSUN6,"NOP2/SUN RNA methyltransferase family, member 6",NSUN6,221078,ENSG00000241058,NA,NA,Nsun6 (MGI:1921705)
10,18659334,18681638,10p12.31,10p12.31,608909,"ARL5B, ARL8",ADP-ribosylation factor-like 5B,ARL5B,221079,ENSG00000165997,NA,NA,Arl5b (MGI:1923119)
10,19046930,19734477,10p12.31,10p12.31,617715,"MALRD1, C10orf112, DIET1",MAM and LDL receptor class A domain-containing protein 1,MALRD1,340895,ENSG00000204740,NA,NA,Malrd1 (MGI:1928271)
10,19816214,20289855,10p12.3,10p12.31,606827,"PLXDC2, TEM7R",Plexin domain containing 2,PLXDC2,84898,ENSG00000120594,NA,NA,Plxdc2 (MGI:1914698)
10,20779972,21174186,10p13-p12,10p12.31,605491,NEBL,Nebulette,NEBL,10529,ENSG00000078114,NA,NA,NA
10,21496561,21496640,10p12.31,10p12.31,615202,MIR1915,Micro RNA 1915,MIR1915,100302129,ENSG00000222071,NA,NA,NA
10,21524615,21743629,10p12,10p12.31,602409,AF10,ALL1 fused gene from chromosome 10,MLLT10,8028,ENSG00000078403,fuses with MLL and HEAB,"Leukemia, acute myeloid, 601626 (3), Autosomal dominant, Somatic mutation",Mllt10 (MGI:1329038)
10,21756547,22003762,10p12.31,10p12.31,611207,"DNAJC1, HTJ1","DNAJ/HSP40 homolog, subfamily C, member 1",DNAJC1,64215,ENSG00000136770,NA,NA,Dnajc1 (MGI:103268)
10,22208813,22209982,10p12.3,10p12.31,613249,EBLN1,Endogenous Borna-like N element-containing protein 1,EBLN1,340900,ENSG00000223601,NA,NA,NA
10,22316387,22320305,10p12.2,10p12.2,616700,COMMD3,COMM domain-containing protein 3,COMMD3,23412,ENSG00000148444,NA,NA,Commd3 (MGI:88218)
10,22321098,22331483,10p13,10p12.2,164831,BMI1,Oncogene BMI-1,BMI1,648,ENSG00000168283,NA,NA,NA
10,22345444,22417609,10p12-p11.2,10p12.2,605730,SPAG6,Sperm-associated antigen 6,SPAG6,9576,ENSG00000077327,NA,NA,Spag6l (MGI:1354388)
10,22534836,22714577,10p12.2,10p12.2,603140,"PIP4K2A, PI5P4KA, PIP5K2A","Phosphatidylinositol 5-phosphate 4-kinase, type II, alpha",PIP4K2A,5305,ENSG00000150867,NA,NA,Pip4k2a (MGI:1298206)
10,22928023,23038526,10p12.23,10p12.2,611226,ARMC3,Armadillo repeat-containing protein 3,ARMC3,219681,ENSG00000165309,NA,NA,Armc3 (MGI:1918132)
10,23095563,23122012,10p12,10p12.2,613782,"MSRB2, CBS1",Methionine sulfoxide reductase B2,MSRB2,22921,ENSG00000148450,NA,NA,Msrb2 (MGI:1923717)
10,23192311,23194244,10p12.3,10p12.2,607194,"PTF1A, PACA, PAGEN2","Pancreas transcription factor 1, alpha subunit",PTF1A,256297,ENSG00000168267,NA,"Pancreatic agenesis 2, 615935 (3), Autosomal recessive; Pancreatic and cerebellar agenesis, 609069 (3), Autosomal recessive",Ptf1a (MGI:1328312)
10,23439268,23442380,10p12.2,10p12.2,612022,"OTUD1, DUBA7",OTU domain-containing protein 1,OTUD1,220213,ENSG00000165312,NA,NA,Otud1 (MGI:1918448)
10,23694726,24547847,10p12.2,10p12.2-p12.1,617367,"KIAA1217, SKT",KIAA1217 gene,KIAA1217,56243,ENSG00000120549,NA,NA,Etl4 (MGI:95454)
10,24583609,24725420,10p12.3,10p12.1,609870,"ARHGAP21, KIAA1424","GTPase-activating protein, Rho, 21",ARHGAP21,57584,ENSG00000107863,pseudogene on chr.6,NA,Arhgap21 (MGI:1918685)
10,24848613,24952605,10p12.1,10p12.1,610751,PRTFDC1,Phosphoribosyl transferase domain-containing protein 1,PRTFDC1,56952,ENSG00000099256,NA,NA,NA
10,24952318,25026663,10p12.1,10p12.1,611260,"THNSL1, TSH1",Threonine synthase-like 1,THNSL1,79896,ENSG00000185875,NA,NA,Thnsl1 (MGI:2139347)
10,24981978,25062278,10p12.1,10p12.1,611025,"ENKUR, C10orf63","Enkurin, TRPC channel-interacting protein",ENKUR,219670,ENSG00000151023,NA,NA,Enkur (MGI:1918483)
10,25174736,25602228,10p12.1,10p12.1,614573,"GPR158, KIAA1136",G protein-coupled receptor 158,GPR158,57512,ENSG00000151025,NA,NA,Gpr158 (MGI:2441697)
10,25934228,26212535,10p11.1,10p12.1,606808,"MYO3A, DFNB30",Myosin IIIA,MYO3A,53904,ENSG00000095777,NA,"Deafness, autosomal recessive 30, 607101 (3), Autosomal recessive",Myo3a (MGI:2183924)
10,26216306,26304561,10p11.23,10p12.1,138275,GAD2,"Glutamate decarboxylase-2, pancreas",GAD2,2572,ENSG00000136750,NA,NA,Gad2 (MGI:95634)
10,26697423,26747245,10p12.1,10p12.1,607429,"PDSS1, TPT, COQ1, COQ10D2","Prenyl diphosphate synthase, subunit 1",PDSS1,23590,ENSG00000148459,NA,"Coenzyme Q10 deficiency, primary, 2, 614651 (3), Autosomal recessive",Pdss1 (MGI:1889278)
10,26746595,26861086,10p11.2,10p12.1,603050,ABI1,ABL-interactor 1,ABI1,10006,ENSG00000136754,NA,NA,Abi1 (MGI:104913)
10,26938194,27100497,10p12.1,10p12.1,610855,"ANKRD26, KIAA1074, THC2",Ankyrin repeat domain-containing protein 26,ANKRD26,22852,ENSG00000107890,NA,"Thrombocytopenia 2, 188000 (3), Autosomal dominant",Ankrd26 (MGI:1917887)
10,27110110,27155050,10p14,10p12.1,607472,"YME1L1, YME1L, PAMP, OPA11",Mitochondrial escape 1-like 1,YME1L1,10730,ENSG00000136758,mutation identified in1 OPA11 family,"?Optic atrophy 11, 617302 (3), Autosomal recessive",Yme1l1 (MGI:1351651)
10,27154478,27187952,10p12.1,10p12.1,608221,"MASTL, FLJ14813, GWL",Microtubule-associated serine/threonine kinase-like,MASTL,84930,ENSG00000120539,NA,NA,Mastl (MGI:1914371)
10,27182837,27243541,10p12.1,10p12.1,616618,"ACBD5, KIAA1996",Acyl-CoA-binding domain-containing protein 5,ACBD5,91452,ENSG00000107897,NA,NA,Acbd5 (MGI:1921409)
10,27398187,27414367,10p12.1,10p12.1,611791,PTCHD3,Patched domain-containing protein 3,PTCHD3,374308,ENSG00000182077,NA,NA,Ptchd3 (MGI:1921925)
10,27504173,27542238,10p12.1,10p12.1,602207,"RAB18, WARBM3",Ras-associated protein RAB18,RAB18,22931,ENSG00000099246,NA,"Warburg micro syndrome 3, 614222 (3), Autosomal recessive",Rab18 (MGI:102790)
10,27672873,27745818,10p12.1,10p12.1,601332,"MKX, IFRX, IRXL1",Mohawk homeobox,MKX,283078,ENSG00000150051,NA,NA,Mkx (MGI:2687286)
10,27812165,27999499,10p12.1,10p12.1,615408,"ARMC4, CILD23",Armadillo repeat-containing protein 4,ARMC4,55130,ENSG00000169126,NA,"Ciliary dyskinesia, primary, 23, 615451 (3), Autosomal recessive",Armc4 (MGI:1922184)
10,28050992,28303065,10p12.1,10p12.1,610973,MPP7,"Membrane protein, palmitoylated 7",MPP7,143098,ENSG00000150054,NA,NA,Mpp7 (MGI:1922989)
10,28532771,28623111,10p12.1-p11.2,10p12.1,615049,"WAC, KIAA1844, DESSH",WW domain-containing adaptor with coiled-coil region,WAC,51322,ENSG00000095787,NA,"Desanto-Shinawi syndrome, 616708 (3), Autosomal dominant",Wac (MGI:2387357)
10,28677520,28682931,10p12.3-p11.2,10p12.1,604444,"BAMBI, NMA","BMP and activin membrane-bound inhibitor, xenopus, homolog of",BAMBI,25805,ENSG00000095739,NA,NA,Bambi (MGI:1915260)
10,29300000,59400000,10p11.23-q21.1,NA,607239,DFNB33,"Deafness, autosomal recessive 33",DFNB33,170508,NA,prev. assignment to chr. 9 an error,"Deafness, autosomal recessive 33, 607239 (2), Autosomal recessive",NA
10,29457337,29736935,10p11.2,10p11.23,604126,SVIL,Supervillin,SVIL,6840,ENSG00000197321,NA,NA,Svil (MGI:2147319)
10,30012802,30115493,10p11,10p11.23,614398,"KIAA1462, JCAD",KIAA1462 gene,JCAD,57608,ENSG00000165757,NA,NA,Jcad (MGI:2685174)
10,30309800,30349337,10p11.23,10p11.23,613669,"MTPAP, PAPD1, SPAX4",Mitochondrial poly(A) polymerase,MTPAP,55149,ENSG00000107951,mutation identified in 1 SPAX4 family,"?Spastic ataxia 4, autosomal recessive, 613672 (3), Autosomal recessive",Mtpap (MGI:1914690)
10,30434020,30461832,10p11.2,10p11.23,191195,"MAP3K8, COT, EST, TPL2",Mitogen-activated protein kinase kinase kinase 8 (cancer Osaka thyroid oncogene),MAP3K8,1326,ENSG00000107968,NA,"Lung cancer, somatic, 211980 (3)",Map3k8 (MGI:1346878)
10,30606221,30629760,10p11.23,10p11.23,612748,LYZL2,Lysozyme-like 2,LYZL2,119180,ENSG00000151033,NA,NA,NA
10,31100000,34200000,10p11.22,NA,611934,EIG5,"Epilepsy, idiopathic generalized, susceptibility to, 5",NA,100188861,NA,max lod at D10S1426,"{Epilepsy, idiopathic generalized, susceptibility to, 5}, 611934 (2)",NA
10,31307716,31320446,10p11.22,10p11.22,616915,ZEB1AS1,"ZEB1 antisense RNA 1, noncoding",ZEB1-AS1,220930,ENSG00000237036,NA,NA,NA
10,31318416,31529813,10p11.2,10p11.22,189909,"ZEB1, TCF8, NIL2A, PPCD3, FECD6",Zinc finger E box-binding homeobox 1,ZEB1,6935,ENSG00000148516,NA,"Corneal dystrophy, Fuchs endothelial, 6, 613270 (3); Corneal dystrophy, posterior polymorphous, 3, 609141 (3)",Zeb1 (MGI:1344313)
10,31805397,31928875,10p12,10p11.22,610577,ARHGAP12,Rho GTPase-activating protein 12,ARHGAP12,94134,ENSG00000165322,NA,NA,Arhgap12 (MGI:1922665)
10,32009014,32056424,10p11.22,10p11.22,602809,"KIF5B, KNS1, UKHC",Kinesin 1,KIF5B,3799,ENSG00000170759,NA,NA,Kif5b (MGI:1098268)
10,32267715,32378794,10p11,10p11.22,610999,EPC1,"Enhancer of polycomb, Drosophila, homolog of, 1",EPC1,80314,ENSG00000120616,NA,NA,Epc1 (MGI:1278322)
10,32900317,32958229,10p11.2,10p11.22,135630,"ITGB1, FNRB","Integrin, beta-1 (fibronectin receptor, beta polypeptide; antigen CD29 includes MDF2, MSK12)",ITGB1,3688,ENSG00000150093,pseudogene FNRBL on 19p,NA,Itgb1 (MGI:96610)
